Index,Address,Country,Country_Code,Latitude,Location,Longitude,Recorded_Lat,Recorded_Lng,Region,Type,ver_Index
1433,"Villavicencio, 500005, Villavicencio, Meta, Colombia",Colombia,COL,0.0,Villavicencio,0.0,4.1315113,-73.6206667,South America,no lat/lng entered / incorrect lat/lng - geocoded location,171.0
201,"Salida para Villavo en Yomasa, Avenida Boyacá, 110541, Avenida Boyacá, Usme, Bogota Capital District, Colombia",Colombia,COL,0.0,Villavo,0.0,4.5066393,-74.1129318,South America,no lat/lng entered / incorrect lat/lng - geocoded location,
202,"Yotoco, Valle del Cauca, Colombia",Colombia,COL,0.0,Yotoco-valle Del Cauca,0.0,3.89766105,-76.387873049896,South America,no lat/lng entered / incorrect lat/lng - geocoded location,
203,"Congo-Brazzaville, Republic of the Congo",Congo,COG,0.0,Congo,0.0,-0.7264327,15.6419155,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
204,"Odziba, Congo",Congo,COG,-3.55,Odziba,15.516666,-3.55,15.516666,Eastern and Southern Africa,correct location data,
205,"Congo-Brazzaville, Republic of the Congo",Congo,COG,0.0,Tshibati,0.0,-0.7264327,15.6419155,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
206,"Ca╤as, Guanacaste, Costa Rica",Costa Rica,CRI,10.43,"Ca╤as, Guanacaste",-85.1,10.43,-85.1,Central America and Caribbean,correct location data,
207,"Costa Rica, Costa Rica",Costa Rica,CRI,0.0,Costa Rica,0.0,10.2735633,-84.0739102,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
208,"Río Águila, 11907, Pejibaye, Provincia San José, Costa Rica",Costa Rica,CRI,0.0,"El Aguila, Pejibaye",0.0,9.1194544,-83.5303297,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
209,"Parque de Caño Negro, 21402, Caño Negro, Provincia Alajuela, Costa Rica",Costa Rica,CRI,0.0,"El Parque, Los Chiles",0.0,10.89066895,-84.78596013649482,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
210,"El Progreso, 21504, Provincia Alajuela, Costa Rica",Costa Rica,CRI,0.0,"El Progreso, Pejibaye",0.0,10.7306671,-84.915083,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
211,"Guagaral de Buenos Aires, Provincia Puntarenas, Costa Rica",Costa Rica,CRI,11.69527,Guagaral,-85.78125,9.0749483,-83.511078,Central America and Caribbe,no lat/lng entered / incorrect lat/lng - geocoded location,
212,"Guanacaste, Costa Rica",Costa Rica,CRI,10.35,Guanacaste,-85.13,10.35,-85.13,Central America and Caribbean,correct location data,
213,"Parque Central de Las Juntas, 50701, Las Juntas, Provincia Guanacaste, Costa Rica",Costa Rica,CRI,0.0,Las Ca╤as,0.0,10.27969975,-84.95930039143778,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
214,"Cementerio de Pejibaye, 11907, Pejibaye, Provincia San José, Costa Rica",Costa Rica,CRI,0.0,Pejibaye De Perez Zeledon,0.0,9.16834465,-83.5713993251368,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
215,"San Jose, Costa Rica, Costa Rica",Costa Rica,CRI,9.98,"San Jose, Costa Rica",-84.07,9.98,-84.07,Central America and Caribbean,correct location data,
216,"Cantón Upala, Provincia Alajuela, Costa Rica",Costa Rica,CRI,0.0,Upala,0.0,10.8838931,-85.14527533051114,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
217,"Barrio Pueblo Nuevo, Provincia Alajuela, Costa Rica",Costa Rica,CRI,0.0,Upala Pueblo Nuevo,0.0,10.9710491,-85.1232129,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
218,"Pejibaye, 11907, Provincia San José, Costa Rica",Costa Rica,CRI,0.0,"Veracruz, Pejibaye",0.0,9.1604954,-83.5693607,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
219,"Badikaha, Côte d'Ivoire",Côte d'Ivoire,CIV,8.0,Badikaha,-5.0,8.0,-5.0,Western Africa,correct location data,
220,"Bouake, Côte d'Ivoire",Côte d'Ivoire,CIV,7.68,Bouake,-5.03,7.68,-5.03,Western Africa,correct location data,
221,"Ferkessedougou, Côte d'Ivoire",Côte d'Ivoire,CIV,9.58,Ferkessedougou,-5.23,9.58,-5.23,Western Africa,correct location data,
222,"Sinematiali, Côte d'Ivoire",Côte d'Ivoire,CIV,9.62,Sinematiali,-3.07,9.62,-3.07,Western Africa,correct location data,
223,"Touba, Côte d'Ivoire",Côte d'Ivoire,CIV,8.366666,Touba,-7.7,8.366666,-7.7,Western Africa,correct location data,
224,"Warda/adrao-mbe, Côte d'Ivoire",Côte d'Ivoire,CIV,7.866666,Warda/adrao-mbe,-5.1,7.866666,-5.1,Western Africa,correct location data,
225,"Alquízar, Artemisa, Cuba",Cuba,CUB,23.83,Alquizar,-82.52,22.7664656,-82.60529356062673,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
226,"Cuba, Cuba",Cuba,CUB,23.85,Tomeguin,-82.52,23.0131338,-80.8328748,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
227,"Bani, Dominican Republic",Dominican Republic,DOM,18.32,Bani,-70.35,18.32,-70.35,Central America and Caribbean,correct location data,
229,"Ecuador, Ecuador",Ecuador,ECU,0.0,Ecuador,0.0,-1.3397668,-79.3666965,South America,no lat/lng entered / incorrect lat/lng - geocoded location,
231,"La Virginia, 120305, Los Ríos, Ecuador",Ecuador,ECU,0.0,La Virginia Quevedo,0.0,-1.0465244,-79.4895278,South America,no lat/lng entered / incorrect lat/lng - geocoded location,
232,"Lodana, Manabí, Ecuador",Ecuador,ECU,0.0,Lodana,0.0,-1.1786654,-80.384962,South America,no lat/lng entered / incorrect lat/lng - geocoded location,
233,"Los Rios, Ecuador",Ecuador,ECU,-1.1,Los Rios,-79.48,-1.1,-79.48,South America,correct location data,
234,"Ecuador, Ecuador",Ecuador,ECU,0.0,Organos,0.0,-1.3397668,-79.3666965,South America,no lat/lng entered / incorrect lat/lng - geocoded location,
235,"Pichilingue, Ecuador",Ecuador,ECU,-1.1,Pichilingue,-79.48,-1.1,-79.48,South America,correct location data,
236,"Cantón Pindal, Loja, Ecuador",Ecuador,ECU,0.0,Pindal,0.0,-4.10051445,-80.13880820830161,South America,no lat/lng entered / incorrect lat/lng - geocoded location,
238,"Porto Viejo, Ecuador",Ecuador,ECU,-1.07,Porto Viejo,-80.43,-1.07,-80.43,South America,correct location data,206.0
239,"Gemmeiza, Egypt",Egypt,EGY,30.72,Gemmeiza,31.12,30.72,31.12,North Africa and Near East,correct location data,
240,"Giza, 12541, Giza Governorate, Egypt",Egypt,EGY,0.0,Giza,0.0,30.0170059,31.2134513,North Africa and Near East,no lat/lng entered / incorrect lat/lng - geocoded location,
241,"Nubaria, Egypt",Egypt,EGY,31.0,Nubaria,30.5,31.0,30.5,North Africa and Near East,correct location data,
242,"Sakha, Egypt",Egypt,EGY,31.12,Sakha,30.95,31.12,30.95,North Africa and Near East,correct location data,
243,"Sids, Egypt",Egypt,EGY,28.93,Sids,30.98,28.93,30.98,North Africa and Near East,correct location data,
244,"Ahuachapan, El Salvador",El Salvador,SLV,13.92,Ahuachapan,-89.85,13.92,-89.85,Central America and Caribbean,correct location data,
245,"El Salvador, El Salvador",El Salvador,SLV,0.0,Apastepeque,0.0,13.8000382,-88.9140683,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
247,"Autopista a Aeropuerto Internacional El Salvador, Departamento de La Paz, El Salvador",El Salvador,SLV,0.0,"Barrio Nuevo, La Paz",0.0,13.5626123,-89.1153392,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
248,"El Salvador, El Salvador",El Salvador,SLV,0.0,Chalchahuapa,0.0,13.8000382,-88.9140683,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
249,"El Salvador, El Salvador",El Salvador,SLV,0.0,Cuhisnuat,0.0,13.8000382,-88.9140683,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
250,"El Salvador, El Salvador",El Salvador,SLV,0.0,El Coyalito,0.0,13.8000382,-88.9140683,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
252,"El Salvador, El Salvador",El Salvador,SLV,0.0,Jiquilisco,0.0,13.8000382,-88.9140683,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
253,"Plaza Morazán, CP 1102, San Salvador, Departamento de San Salvador, El Salvador",El Salvador,SLV,0.0,"Jocoro, Morazan",0.0,13.6993111,-89.19031923357137,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
254,"Isla El Platanar, Jucuarán, Departamento de Usulután, El Salvador",El Salvador,SLV,0.0,"Jucuapa, Usulutan",0.0,13.191240050000001,-88.36871601380577,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
255,"MCormick El Salvador, 1114, Antiguo Cuscatlán, Departamento de La Libertad, El Salvador",El Salvador,SLV,0.0,La Libertad,0.0,13.67551125,-89.24383353889507,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
256,"Quebrada El Zapote, Departamento de La Libertad, El Salvador",El Salvador,SLV,0.0,Lomas De Santiago,0.0,13.8300527,-89.3809173,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
258,"Cantón El Salvador, Departamento de La Unión, El Salvador",El Salvador,SLV,0.0,"Nacimiento, La Union",0.0,13.2003965,-87.71245064931787,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
259,"El Salvador, El Salvador",El Salvador,SLV,0.0,Nahuilingo,0.0,13.8000382,-88.9140683,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
261,"Pasaje El Salvador, San Miguel, Departamento de San Miguel, El Salvador",El Salvador,SLV,0.0,"Quelepa, San Miguel",0.0,13.4677996,-88.1926121,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
264,"Cancha El Milagro, CP 1102, Residencial Monte Bello, Departamento de San Salvador, El Salvador",El Salvador,SLV,0.0,San Mauricio,0.0,13.7338605,-89.22964259059421,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
265,"Escuela El Cortez, San Pedro Puxtla, Departamento de Ahuachapán, El Salvador",El Salvador,SLV,0.0,"San Pedro Puxtla, Ahuachapan",0.0,13.7424589,-89.8140037,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
266,"Calle Presbiterio Vicente Aguilar, CP 1102, San Salvador, Departamento de San Salvador, El Salvador",El Salvador,SLV,0.0,San Vicente,0.0,13.6977668,-89.18805,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
1243,"Santa Cruz (2), El Salvador",El Salvador,SLV,13.33,Santa Cruz (2),-88.83,13.33,-88.83,Central America and Caribbean,correct location data,229.0
269,"Santa Cruz, El Salvador, El Salvador",El Salvador,SLV,13.33,"Santa Cruz, El Salvador",-88.83,13.33,-88.83,Central America and Caribbean,correct location data,
270,"Plataforma Global El Salvador, 39, 2a Avenida Sur, 2a Avenida Sur, Suchitoto, Departamento de Cuscatlán, El Salvador",El Salvador,SLV,0.0,"Suchitoto, Cuscatlan",0.0,13.934355199999999,-89.02801160200242,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
271,"El Salvador, El Salvador",El Salvador,SLV,0.0,Tenancingo,0.0,13.8000382,-88.9140683,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
272,"Cantón El Salvador, Departamento de La Unión, El Salvador",El Salvador,SLV,0.0,"Uluazapa, La Union",0.0,13.2003965,-87.71245064931787,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
273,"Halhale, Eritrea",Eritrea,ERI,15.0,Halhale,39.0,15.0,39.0,Eastern and Southern Africa,correct location data,
274,"Shambiko, Eritrea",Eritrea,ERI,14.92,Shambiko,37.83,14.92,37.83,Eastern and Southern Africa,correct location data,
275,"Pontevedra, Spain",Spain,ESP,40.9799,Pontevedra,-2.10938,40.9799,-2.10938,Europa,correct location data,
276,"Adet, Ethiopia",Ethiopia,ETH,11.27,Adet,37.48,11.27,37.48,Eastern and Southern Africa,correct location data,
1416,"Alemaya, Ethiopia",Ethiopia,ETH,9.5,Alemaya,41.95,9.5,41.95,Eastern and Southern Africa,correct location data,238.0
278,"Ambo, Ethiopia",Ethiopia,ETH,8.96,Ambo,38.857,8.96,38.857,Eastern and Southern Africa,correct location data,
280,"Awassa, Ethiopia",Ethiopia,ETH,7.05,Awassa,38.47,7.05,38.47,Eastern and Southern Africa,correct location data,240.0
282,"Bako, Ethiopia",Ethiopia,ETH,9.1,Bako,37.15,9.1,37.15,Eastern and Southern Africa,correct location data,241.0
283,"Ethiopia, Ethiopia",Ethiopia,ETH,7.71099,Ethiopia,42.53906,7.71099,42.53906,Eastern and Southern Africa,correct location data,
284,"Haramaya University, Didimtu, Harari Region, Ethiopia",Ethiopia,ETH,0.0,Haramaya,0.0,9.41467595,42.03515001516861,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
285,"Holetta, Ethiopia",Ethiopia,ETH,9.05,Holetta,38.5,9.05,38.5,Eastern and Southern Africa,correct location data,
286,"Jimma, Ethiopia",Ethiopia,ETH,7.67,Jimma,36.83,7.67,36.83,Eastern and Southern Africa,correct location data,
287,"Kitare, Tigray Region, Ethiopia",Ethiopia,ETH,1.01666998863,Kitale-ws,34.9833297729,12.91667,39.56666,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
288,"Kokate, Ethiopia",Ethiopia,ETH,10.7853002548,Kokate,38.0278015137,10.7853002548,38.0278015137,Eastern and Southern Africa,correct location data,
289,"Kulumsa, Ethiopia",Ethiopia,ETH,8.0,Kulumsa,39.15,8.0,39.15,Eastern and Southern Africa,correct location data,
290,"Melkasa, Ethiopia",Ethiopia,ETH,8.4,Melkasa,39.33,8.4,39.33,Eastern and Southern Africa,correct location data,
291,"Mieso, Ethiopia",Ethiopia,ETH,9.33,Mieso,41.18,9.33,41.18,Eastern and Southern Africa,correct location data,
292,"Nazareth, Ethiopia",Ethiopia,ETH,8.5,Nazareth,39.5,8.5,39.5,Eastern and Southern Africa,correct location data,
293,"Nazret, Ethiopia",Ethiopia,ETH,8.5239,Nazret,39.2582,8.5239,39.2582,Eastern and Southern Africa,correct location data,
295,"Pawe, Ethiopia",Ethiopia,ETH,11.23,Pawe,38.0,11.23,38.0,Eastern and Southern Africa,correct location data,
296,"Ethiopia, Ethiopia",Ethiopia,ETH,0.0,Ws,0.0,10.2116702,38.6521203,Eastern and Southern Africa,no lat/lng entered / incorrect lat/lng - geocoded location,
297,"Ziway, Ethiopia",Ethiopia,ETH,8.0,Ziway,38.83,8.0,38.83,Eastern and Southern Africa,correct location data,
298,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",Fiji,FJI,0.0,Dobuleni Research Station,0.0,-16.7056525,-179.9082564,,no lat/lng entered / incorrect lat/lng - geocoded location,
299,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",Fiji,FJI,0.0,Koronnia Research Station,0.0,-16.7056525,-179.9082564,,no lat/lng entered / incorrect lat/lng - geocoded location,
300,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",Fiji,FJI,0.0,Legalega Research Station,0.0,-16.7056525,-179.9082564,,no lat/lng entered / incorrect lat/lng - geocoded location,
301,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",Fiji,FJI,0.0,Sigatoka Research Station,0.0,-16.7056525,-179.9082564,,no lat/lng entered / incorrect lat/lng - geocoded location,
302,"Tserovani, 3311, Mtskheta-Mtianeti, Georgia",Georgia,GEO,0.0,Tserovani,0.0,41.894183,44.6744183,,no lat/lng entered / incorrect lat/lng - geocoded location,
303,"Damongo, Ghana",Ghana,GHA,9.066666,Damongo,-1.816666,9.066666,-1.816666,Western Africa,correct location data,
304,"Ejura, Ghana",Ghana,GHA,7.383333,Ejura,-1.366666,7.383333,-1.366666,Western Africa,correct location data,
305,"Fumesua, Ghana",Ghana,GHA,6.75,Fumesua,-1.583333,6.75,-1.583333,Western Africa,correct location data,
306,"Kwadaso, Ghana",Ghana,GHA,6.75,Kwadaso,-1.58,6.75,-1.58,Western Africa,correct location data,
307,"Nyankpala, Ghana",Ghana,GHA,9.42,Nyankpala,-0.97,9.42,-0.97,Western Africa,correct location data,
308,"Pokuase, Ghana",Ghana,GHA,5.683333,Pokuase,-0.283333,5.683333,-0.283333,Western Africa,correct location data,
309,"Tamale, Ghana",Ghana,GHA,9.3972,Tamale,0.8329,9.3972,-0.8329,Western Africa,"entered (lat, -lng)",
310,"Thessaloniki, Greece",Greece,GRC,40.55,Thessaloniki,23.0,40.55,23.0,North Africa and Near East,correct location data,
311,"Kentriko Thessalonikis, 1, Leondos Sofou, 54626, Leondos Sofou, Thessaloniki, Macedonia - Thrace, Greece",Greece,GRC,39.09596,Thessaloniki-kentriko,23.37891,40.6370053,22.9365145,North Africa and Near East,no lat/lng entered / incorrect lat/lng - geocoded location,
312,"Barcenas, Villa Nuev, Guatemala",Guatemala,GTM,14.5467,"Barcenas, Villa Nuev",-90.62283,14.5467,-90.62283,Central America and Caribbe,correct location data,
313,"Casa Blanca, Retalhuleu, Guatemala",Guatemala,GTM,0.0,"Caballo Blanco, Retalhuleu",0.0,14.485095699999999,-91.65043931764578,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
314,"Chimaltenango, Guatemala",Guatemala,GTM,14.67,Chimaltenango,-90.8,14.67,-90.8,Central America and Caribbean,correct location data,
315,"Cuyuta, Guatemala",Guatemala,GTM,14.25,Cuyuta,-90.0,14.25,-90.0,Central America and Caribbean,correct location data,
316,"El Ovejero, Jutiapa, Guatemala",Guatemala,GTM,0.0,"El Ovejero, Jutiapa",0.0,14.4393269,-89.8680008,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
317,"Estanzuela, Zacapa, Guatemala",Guatemala,GTM,0.0,Estanzuela,0.0,14.9788616,-89.60987405581477,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
319,"Guatemala, Guatemala",Guatemala,GTM,,Guatemala,,15.6356088,-89.8988087,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
320,"San Isidro, San Marcos, Guatemala",Guatemala,GTM,16.87,Isidro Avarez,-96.78,15.1318255,-91.7181262,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
321,"Jutiapa, Guatemala",Guatemala,GTM,14.25,Jutiapa,-89.92,14.25,-89.92,Central America and Caribbean,correct location data,
322,"Río San Pedro (Guatemala-México), Petén, Guatemala",Guatemala,GTM,0.0,La Flecha,0.0,17.2708286,-90.8744237,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
323,"Parque San José La Máquina, Suchitepéquez, Guatemala",Guatemala,GTM,0.0,La Maquina,0.0,14.30496535,-91.56539103867601,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
326,"Centro 2 La Máquina, Tulate, Retalhuleu, Guatemala",Guatemala,GTM,0.0,"La Maquina, Tulate",0.0,14.2371945,-91.6748598,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
327,"Monjas, Jalapa, Guatemala",Guatemala,GTM,0.0,Las Monjas,0.0,14.51342945,-89.8990143228134,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
