Index,Type,Location,Country,Latitude,Longitude,Recorded_Lat,Recorded_Lng,Address,Country_Code
1047,no lat/lng entered / incorrect lat/lng - geocoded location,"Upala, Alajuela",Costa Rica,,,10.8838931,-85.14527533051114,"Cantón Upala, Provincia Alajuela, Costa Rica",CRI
1048,no lat/lng entered / incorrect lat/lng - geocoded location,Ursulo Galvan,Mexico,,,19.4460638,-96.39799962655596,"Ursulo Galván, 91660, Veracruz, Mexico",MEX
1049,no lat/lng entered / incorrect lat/lng - geocoded location,Kabul,Afghanistan,0.0,0.0,34.5260131,69.1776476,"Kabul, 1001, Kabul, Afghanistan",AFG
1050,correct location data,Cabinda,Angola,-5.59999990463257,12.1999998092651,-5.59999990463257,12.1999998092651,"Cabinda, Angola",AGO
1051,correct location data,Kilomba,Angola,-8.89999961853027,14.6999998092651,-8.89999961853027,14.6999998092651,"Kilomba, Angola",AGO
1052,correct location data,Mazozo,Angola,-9.10000038146973,13.6999998092651,-9.10000038146973,13.6999998092651,"Mazozo, Angola",AGO
1053,correct location data,St. Vincent,Angola,-5.57000017166138,12.1999998092651,-5.57000017166138,12.1999998092651,"St. Vincent, Angola",AGO
1054,no lat/lng entered / incorrect lat/lng - geocoded location,La Catalina,Colombia,0.0,0.0,5.8104468,-74.9804958,"Q. La Catalina, Antioquia, Colombia",COL
1055,no lat/lng entered / incorrect lat/lng - geocoded location,Paraguaicito,Colombia,0.0,0.0,2.8894434,-73.783892,"Colombia, Colombia",COL
1056,correct location data,Baka,Malawi,-9.75,34.0,-9.75,34.0,"Baka, Malawi",MWI
1057,no lat/lng entered / incorrect lat/lng - geocoded location,Freidenheim Valley,South Africa,0.0,0.0,-32.3136111,28.2047222,"Vully Valley, Eastern Cape, South Africa",ZAF
1058,correct location data,Potchesftroom,South Africa,-26.7000007629395,27.1000003814697,-26.7000007629395,27.1000003814697,"Potchesftroom, South Africa",ZAF
1059,correct location data,Arusha,"Tanzania, United Republic of",-3.1800000667572,36.7000007629395,-3.1800000667572,36.7000007629395,"Arusha, Tanzania, United Republic of",TZA
1060,correct location data,Chollima,"Tanzania, United Republic of",-7.42999982833862,37.7000007629395,-7.42999982833862,37.7000007629395,"Chollima, Tanzania, United Republic of",TZA
1061,correct location data,Tumbi,"Tanzania, United Republic of",-5.07000017166138,32.7299995422363,-5.07000017166138,32.7299995422363,"Tumbi, Tanzania, United Republic of",TZA
1062,no lat/lng entered / incorrect lat/lng - geocoded location,Kibray,Uzbekistan,0.0,0.0,41.3873284,69.4641139,"Kibray, 111200, Tashkent Region, Uzbekistan",UZB
1063,no lat/lng entered / incorrect lat/lng - geocoded location,Chisamba,Zambia,0.0,0.0,-14.979834,28.376099,"Chisamba, Central Province, Zambia",ZMB
1064,correct location data,Golden Valley,Zambia,-14.1700000762939,28.3700008392334,-14.1700000762939,28.3700008392334,"Golden Valley, Zambia",ZMB
1065,correct location data,Kasama,Zambia,-10.1000003814697,31.1000003814697,-10.1000003814697,31.1000003814697,"Kasama, Zambia",ZMB
1066,correct location data,Misamfu,Zambia,-10.1999998092651,31.1000003814697,-10.1999998092651,31.1000003814697,"Misamfu, Zambia",ZMB
1067,correct location data,Zamseed,Zambia,-14.1999998092651,28.3999996185303,-14.1999998092651,28.3999996185303,"Zamseed, Zambia",ZMB
1068,correct location data,"Arex, Harare",Zimbabwe,-17.7999992370605,31.1000003814697,-17.7999992370605,31.1000003814697,"Arex, Harare, Zimbabwe",ZWE
1069,correct location data,"Drss, Harare",Zimbabwe,-17.7999992370605,31.1000003814697,-17.7999992370605,31.1000003814697,"Drss, Harare, Zimbabwe",ZWE
1070,correct location data,Makaholi,Zimbabwe,-19.8299999237061,30.7800006866455,-19.8299999237061,30.7800006866455,"Makaholi, Zimbabwe",ZWE
1071,correct location data,Makhoholi,Zimbabwe,-19.8299999237061,30.7800006866455,-19.8299999237061,30.7800006866455,"Makhoholi, Zimbabwe",ZWE
1072,correct location data,Rattray,Zimbabwe,-17.7000007629395,31.2000007629395,-17.7000007629395,31.2000007629395,"Rattray, Zimbabwe",ZWE
1073,correct location data,Rattray Arnold,Zimbabwe,-17.6700000762939,31.1700000762939,-17.6700000762939,31.1700000762939,"Rattray Arnold, Zimbabwe",ZWE
1074,correct location data,Rattray Farm,Zimbabwe,-17.7000007629395,31.2000007629395,-17.7000007629395,31.2000007629395,"Rattray Farm, Zimbabwe",ZWE
1075,no lat/lng entered / incorrect lat/lng - geocoded location,Bondo,Kenya,0.0,0.0,-0.0993654,34.2739935,"Bondo, Siaya, Kenya",KEN
1076,no lat/lng entered / incorrect lat/lng - geocoded location,Kakamega (monsanto),Kenya,0.0,0.0,0.4957104,34.801548861634615,"Kakamega, Kenya",KEN
1077,no lat/lng entered / incorrect lat/lng - geocoded location,Epdowns,Kenya,,,1.4419683,38.4313975,"Kenya, Kenya",KEN
1078,no lat/lng entered / incorrect lat/lng - geocoded location,Nai,Kenya,,,-1.3016977,36.769366486554645,"Kenya Rugby Football Union, 58911-00200, Nairobi, Nairobi, Kenya",KEN
1079,no lat/lng entered / incorrect lat/lng - geocoded location,Eas,Mozambique,,,-26.6927911,32.8867927,"Track east of flood plain, Ponta Malangane, Maputo, Mozambique",MOZ
1080,no lat/lng entered / incorrect lat/lng - geocoded location,Ntengo-nwodzi,Mozambique,,,-14.89400005,33.61511136317877,"Mártires de Ntengo wa Minga, Furancungo, Tete, Mozambique",MOZ
1081,no lat/lng entered / incorrect lat/lng - geocoded location,Pan,Mozambique,,,-21.3684368,34.8656745,"Pande, Inhambane, Mozambique",MOZ
1082,no lat/lng entered / incorrect lat/lng - geocoded location,Agriseeds Farm,Zimbabwe,,,-16.8289189,30.9952956,"Mutengezi Farm, Mashonaland Central, Zimbabwe",ZWE
1083,no lat/lng entered / incorrect lat/lng - geocoded location,Art Farm Harare,Zimbabwe,,,-17.9030085,31.136802257418765,"Bellapaise Farm, 0000, Harare, Harare Province, Zimbabwe",ZWE
1084,no lat/lng entered / incorrect lat/lng - geocoded location,Chisumbanje,Zimbabwe,,,-20.8671718,32.23553776718916,"Chisumbanje Ethanol Plant, 102, Manicaland, Zimbabwe",ZWE
1085,no lat/lng entered / incorrect lat/lng - geocoded location,Rattray-arnold,Zimbabwe,,,-20.2218044,28.5979287,"Arnold Way, Bulawayo, Bulawayo Province, Zimbabwe",ZWE
1086,no lat/lng entered / incorrect lat/lng - geocoded location,Shamva,Zimbabwe,,,-17.1763039,31.631377461133482,"Shamva, Mashonaland Central, Zimbabwe",ZWE
1087,no lat/lng entered / incorrect lat/lng - geocoded location,Afsf,Kenya,,,1.4419683,38.4313975,"Kenya, Kenya",KEN
1088,no lat/lng entered / incorrect lat/lng - geocoded location,Nacrri,Uganda,,,1.5333554,32.2166578,"Uganda, Uganda",UGA
1089,correct location data,Cañada Larga,"Bolivia, Plurinational State of",-17.5699996948242,-62.4300003051758,-17.5699996948242,-62.4300003051758,"Cañada Larga, Bolivia, Plurinational State of",BOL
1090,correct location data,Zudañes,"Bolivia, Plurinational State of",-19.1200008392334,-64.1999969482422,-19.1200008392334,-64.1999969482422,"Zudañes, Bolivia, Plurinational State of",BOL
1091,no lat/lng entered / incorrect lat/lng - geocoded location,Caña Flecha,Colombia,0.0,0.0,7.3743507,-74.8788184,"Río Caná, Antioquia, Colombia",COL
1092,correct location data,"Cañas, Guanacaste",Costa Rica,10.4300003051758,-85.0999984741211,10.4300003051758,-85.0999984741211,"Cañas, Guanacaste, Costa Rica",CRI
1093,no lat/lng entered / incorrect lat/lng - geocoded location,Las Cañas,Costa Rica,0.0,0.0,10.0024047,-84.2022887,"Bajo Las Cañas, 20109, Río Segundo, Provincia Alajuela, Costa Rica",CRI
1094,no lat/lng entered / incorrect lat/lng - geocoded location,San José Pinula,Guatemala,0.0,0.0,14.55343475,-90.34585630827843,"San José Pinula, Guatemala, Guatemala",GTM
1095,no lat/lng entered / incorrect lat/lng - geocoded location,La Dalía,Nicaragua,,,12.8640648,-87.4949795,"La Dalia, 26200, Chinandega, Nicaragua",NIC
1096,no lat/lng entered / incorrect lat/lng - geocoded location,La Viña-jayanca-lambayeque,Peru,0.0,0.0,-6.3922485,-79.822774,"Jayanca, 14000, Lambayeque, Peru",PER
1097,no lat/lng entered / incorrect lat/lng - geocoded location,"El Vergel Municipio Navolato, Sin.",Mexico,,,24.716682,-107.7990497,"El Vergel, Sinaloa, Mexico",MEX
1098,no lat/lng entered / incorrect lat/lng - geocoded location,"Chapingo, Edo.mex",Mexico,,,19.486698,-98.909827,"Rio Chapingo, 56236, Mexico, Mexico",MEX
1099,no lat/lng entered / incorrect lat/lng - geocoded location,"Coatlinchan, Edo. Mex",Mexico,,,19.4505209,-98.8740641,"Coatlinchán, 56250, Mexico, Mexico",MEX
1100,no lat/lng entered / incorrect lat/lng - geocoded location,"Celaya,gto.",Mexico,,,20.52253925,-100.83073034202397,"Celaya, Guanajuato, Mexico",MEX
1101,no lat/lng entered / incorrect lat/lng - geocoded location,"Guadalajara, Jal.",Mexico,,,20.676143,-103.3469982,"Guadalajara, 44100, Jalisco, Mexico",MEX
1102,no lat/lng entered / incorrect lat/lng - geocoded location,Los Horcones,El Salvador,,,13.7453787,-89.2564853,"Cerro El Picacho, 00000, Distrito Municipal 3, Departamento de San Salvador, El Salvador",SLV
1103,no lat/lng entered / incorrect lat/lng - geocoded location,"San Cristobal, Cuscatlan",El Salvador,,,13.67551125,-89.24383353889507,"MCormick El Salvador, 1114, Antiguo Cuscatlán, Departamento de La Libertad, El Salvador",SLV
1104,no lat/lng entered / incorrect lat/lng - geocoded location,La Catalina-pereira,Colombia,,,4.8023263,-75.6964439,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia",COL
1105,no lat/lng entered / incorrect lat/lng - geocoded location,Guararé,Panama,,,7.7987372,-80.3499059,"Rio Guararé, Provincia de Los Santos, Panama",PAN
1106,no lat/lng entered / incorrect lat/lng - geocoded location,La Colorada,Panama,,,8.0163715,-80.9840861,"La Colorada, Provincia de Veraguas, Panama",PAN
1107,no lat/lng entered / incorrect lat/lng - geocoded location,Nuevo Ocu,Panama,,,8.4184813,-82.7277216,"Nuevo México, Provincia de Chiriquí, Panama",PAN
1108,no lat/lng entered / incorrect lat/lng - geocoded location,Peña Blanca,Panama,,,7.7189511,-80.2833921,"Peña Blanca, Provincia de Los Santos, Panama",PAN
1109,no lat/lng entered / incorrect lat/lng - geocoded location,Santo Domingo,Panama,,,8.5139574,-82.7170431,"Santo Domingo, Provincia de Chiriquí, Panama",PAN
1110,no lat/lng entered / incorrect lat/lng - geocoded location,"Santa Rosa, Managua",Nicaragua,,,11.7950245,-86.4096549,"Quebrada Santa Rosa, 16700, Managua, Nicaragua",NIC
1111,no lat/lng entered / incorrect lat/lng - geocoded location,La Nueva Concepcion,Guatemala,,,14.5630149,-90.4786637,"La Nueva Concepcion, 01051, Guatemala, Guatemala",GTM
1112,no lat/lng entered / incorrect lat/lng - geocoded location,"Comayagua, E.e. Playita",Honduras,,,14.3188383,-87.5135833,"El Coyolito, Comayagua, Comayagua, Honduras",HND
1113,no lat/lng entered / incorrect lat/lng - geocoded location,"Danli, E.e. Las Acacias",Honduras,,,13.8026649,-86.558441,"Volcan de Las Barrancas, Danli, El Paraíso, Honduras",HND
1114,no lat/lng entered / incorrect lat/lng - geocoded location,La Union,Honduras,,,15.0209565,-86.710294,"La Union, Olancho, Honduras",HND
1115,no lat/lng entered / incorrect lat/lng - geocoded location,"San Pedro Sula, E.e. Omonita",Honduras,,,15.4898469,-88.0276247919928,"Embotelladora de Sula, 21104, San Pedro Sula, Cortés, Honduras",HND
1116,no lat/lng entered / incorrect lat/lng - geocoded location,Dinajpur,Bangladesh,0.0,0.0,25.6260712,88.6346228,"Dinajpur, 5216, Rangpur Division, Bangladesh",BGD
1117,no lat/lng entered / incorrect lat/lng - geocoded location,Paraguaicito-quindio,Colombia,,,4.3435926,-75.7232898,"Quindío, Colombia",COL
1118,no lat/lng entered / incorrect lat/lng - geocoded location,Cañaveral-guajira,Colombia,,,10.7549138,-72.8442087,"Cañaverales, La Guajira, Colombia",COL
1119,no lat/lng entered / incorrect lat/lng - geocoded location,Villlavicencio,Colombia,,,2.8894434,-73.783892,"Colombia, Colombia",COL
1120,no lat/lng entered / incorrect lat/lng - geocoded location,Menegua - Puerto López,Colombia,,,7.7933241,-75.8401892,"Puerto Lopez, Córdoba, Colombia",COL
1121,no lat/lng entered / incorrect lat/lng - geocoded location,Villavicencio1-la Libertad,Colombia,,,4.0594202,-73.4612829,"La Libertad, 500005, Villavicencio, Meta, Colombia",COL
1122,no lat/lng entered / incorrect lat/lng - geocoded location,Paraguaicito-armenia,Colombia,,,4.4923898,-75.73960166465673,"Armenia, Quindío, Colombia",COL
1123,no lat/lng entered / incorrect lat/lng - geocoded location,Paraguaicito-colombia,Colombia,,,2.8894434,-73.783892,"Colombia, Colombia",COL
1124,no lat/lng entered / incorrect lat/lng - geocoded location,Tumaco-nariño,Colombia,,,1.8077554,-78.7705977,"Tumaco, Nariño, Colombia",COL
1125,no lat/lng entered / incorrect lat/lng - geocoded location,Menegua-puerto López,Colombia,,,7.7933241,-75.8401892,"Puerto Lopez, Córdoba, Colombia",COL
1126,no lat/lng entered / incorrect lat/lng - geocoded location,Cañaveral-la Guajira,Colombia,,,10.7549138,-72.8442087,"Cañaverales, La Guajira, Colombia",COL
1127,no lat/lng entered / incorrect lat/lng - geocoded location,Chiclayo V.florida,Peru,,,-6.7631677,-79.8583674,"Vista Florida, 5174, Chiclayo, Lambayeque, Peru",PER
1128,no lat/lng entered / incorrect lat/lng - geocoded location,Celaya Gto (2),Mexico,,,32.2705,-115.022,"Eduardo Celaya Martinez, 21820, Sonora, Mexico",MEX
1129,no lat/lng entered / incorrect lat/lng - geocoded location,Acayucan,Mexico,,,18.0281048,-95.03593818139205,"Acayucan, 96000, Veracruz, Mexico",MEX
1130,no lat/lng entered / incorrect lat/lng - geocoded location,Villa Flores,Mexico,,,18.01487755,-96.90708723299721,"Mazatlán Villa de Flores, Oaxaca, Mexico",MEX
1131,no lat/lng entered / incorrect lat/lng - geocoded location,Santa Cruz,El Salvador,,,13.985060950000001,-89.67894119814815,"Banco Hipotecario de El Salvador, 2a Calle Oriente, 2a Calle Oriente, Chalchuapa, Departamento de Santa Ana, El Salvador",SLV
1132,no lat/lng entered / incorrect lat/lng - geocoded location,Monjas,Guatemala,,,14.51342945,-89.8990143228134,"Monjas, Jalapa, Guatemala",GTM
1133,no lat/lng entered / incorrect lat/lng - geocoded location,Quesada,Guatemala,,,14.2853523,-90.03049884223813,"Quesada, Jutiapa, Guatemala",GTM
1134,no lat/lng entered / incorrect lat/lng - geocoded location,Sanarate,Guatemala,,,14.7669329,-90.19860906475421,"Sanarate, El Progreso, Guatemala",GTM
1135,no lat/lng entered / incorrect lat/lng - geocoded location,Sonarate,Guatemala,,,15.6356088,-89.8988087,"Guatemala, Guatemala",GTM
1136,no lat/lng entered / incorrect lat/lng - geocoded location,Choluteca,Honduras,,,13.3696253,-87.07564445652513,"Choluteca, Honduras",HND
1137,no lat/lng entered / incorrect lat/lng - geocoded location,Tulancingo,Mexico,,,17.75231415,-97.44210454689073,"San Miguel Tulancingo, Oaxaca, Mexico",MEX
1138,no lat/lng entered / incorrect lat/lng - geocoded location,E. Downs,Kenya,,,-1.3083784,36.8856095,"Downstream Community School, Lunga Lunga Road, 00200, Lunga Lunga Road, Nairobi, Nairobi, Kenya",KEN
1139,no lat/lng entered / incorrect lat/lng - geocoded location,Eldoret Downs,Kenya,,,0.5198329,35.2715481,"Eldoret, 30100, Uasin Gishu, Kenya",KEN
1140,no lat/lng entered / incorrect lat/lng - geocoded location,Fipah,Honduras,,,15.0610686,-84.5978534,"Honduras, Honduras",HND
1141,no lat/lng entered / incorrect lat/lng - geocoded location,La Ceiba,Honduras,,,15.7833743,-86.7917749,"La Ceiba, Atlántida, Honduras",HND
1142,no lat/lng entered / incorrect lat/lng - geocoded location,Sulaco,Honduras,,,14.9071999,-87.2633972,"Sulaco Airport, Yoro, Yoro, Honduras",HND
1143,no lat/lng entered / incorrect lat/lng - geocoded location,"Iguala, Gro.",Mexico,,,18.352485350000002,-99.52996126668887,"Pepsi Bottling Group, Calle Federal a Taxco, 40000, Calle Federal a Taxco, Iguala, Guerrero, Mexico",MEX
1144,no lat/lng entered / incorrect lat/lng - geocoded location,Estili / Pueblo Nuevo,Nicaragua,,,13.3804064,-86.4383255,"Río Pueblo Nuevo, 32200, Estelí, Nicaragua",NIC
1145,no lat/lng entered / incorrect lat/lng - geocoded location,Juigalpa,Nicaragua,,,12.1085987,-85.3689381,"Juigalpa, 55000, Chontales, Nicaragua",NIC
1146,no lat/lng entered / incorrect lat/lng - geocoded location,Masatepe,Nicaragua,,,11.914505,-86.1445563,"Masatepe, 42600, Masaya, Nicaragua",NIC
1147,no lat/lng entered / incorrect lat/lng - geocoded location,Santa Rosa/managua,Nicaragua,,,11.7950245,-86.4096549,"Quebrada Santa Rosa, 16700, Managua, Nicaragua",NIC
1148,no lat/lng entered / incorrect lat/lng - geocoded location,Las Lajitas,Panama,,,8.3743193,-81.6488659,"Las Lajitas, Comarca Ngäbe-Buglé, Panama",PAN
1149,no lat/lng entered / incorrect lat/lng - geocoded location,Nuevo Ocú,Panama,,,8.4184813,-82.7277216,"Nuevo México, Provincia de Chiriquí, Panama",PAN
1150,no lat/lng entered / incorrect lat/lng - geocoded location,Pocrí,Panama,,,7.659308,-80.1179001,"Pocrí, Provincia de Los Santos, Panama",PAN
1151,no lat/lng entered / incorrect lat/lng - geocoded location,La Molina,Peru,,,-12.0901768,-76.92233779667893,"La Molina, Lima, Peru",PER
1152,no lat/lng entered / incorrect lat/lng - geocoded location,Santa Rosa/managua,Nicaragua,,,11.7950245,-86.4096549,"Quebrada Santa Rosa, 16700, Managua, Nicaragua",NIC
1153,no lat/lng entered / incorrect lat/lng - geocoded location,Estili/condega,Nicaragua,,,13.4012543,-86.2191268,"Telpaneca-Condega, 35700, Madriz, Nicaragua",NIC
1154,no lat/lng entered / incorrect lat/lng - geocoded location,Santa Tereza Carazo / La Vainilla,Nicaragua,,,11.6238581,-86.1904384,"La_Conquista-Santa_Teresa, 46600, Carazo, Nicaragua",NIC
1155,no lat/lng entered / incorrect lat/lng - geocoded location,La Zumbona,Panama,,,9.484668,-82.8815329,"La Amistad Panamá - Costa Rica, Provincia de Bocas del Toro, Panama",PAN
1156,no lat/lng entered / incorrect lat/lng - geocoded location,Taltizapan,Mexico,,,32.5206856,-117.0387142,"Callejón Taltizapan, 22055, Tijuana, Baja California, Mexico",MEX
1157,no lat/lng entered / incorrect lat/lng - geocoded location,San Adres,El Salvador,,,13.8000382,-88.9140683,"El Salvador, El Salvador",SLV
1158,no lat/lng entered / incorrect lat/lng - geocoded location,"Inifap-iguala, Gro",Mexico,,,19.3828167,-99.2167443,"Iguala, 01279, Mexico City, Mexico",MEX
1159,no lat/lng entered / incorrect lat/lng - geocoded location,"Inifap-iguala, Gro.",Mexico,,,19.3828167,-99.2167443,"Iguala, 01279, Mexico City, Mexico",MEX
1160,no lat/lng entered / incorrect lat/lng - geocoded location,"Amealco, Qro",Mexico,,,20.2541644,-100.0422385,"Estancia de Santa Lucía - La Muralla - E.C. Amealco de Bonfil - Límite Estados (Qro - Edo de Mex), 76803, San Juan del Rio, Querétaro, Mexico",MEX
1161,no lat/lng entered / incorrect lat/lng - geocoded location,"Arroyo, Edo De Mex",Mexico,,,18.960642,-99.6821978,"San Mateo Coapexco, Villa Guerrero Edo. Mex., 51760, Mexico, Mexico",MEX
1162,no lat/lng entered / incorrect lat/lng - geocoded location,"Arroyo, Edo. De Mexico",Mexico,,,20.3509081,-97.1518057,"Arroyo de Cañas, Veracruz, Mexico",MEX
1163,no lat/lng entered / incorrect lat/lng - geocoded location,Jocotitlan Edo. Mexico,Mexico,,,19.7156587,-99.76222786953815,"Jocotitlán, 50700, Mexico, Mexico",MEX
1164,no lat/lng entered / incorrect lat/lng - geocoded location,"Progeso, Hgo.",Mexico,,,19.3860289,-99.0094641,"Progeso Nacional, 59720, Nezahualcóyotl, Mexico, Mexico",MEX
1165,no lat/lng entered / incorrect lat/lng - geocoded location,"Sta. Lucia, Edo. De Mexico",Mexico,,,19.79659,-98.7103892,"Sta. Lucia, Nopaltepec, Mexico, Mexico",MEX
1166,no lat/lng entered / incorrect lat/lng - geocoded location,"Tetela Del Volcan, Morelos",Mexico,,,18.918346,-98.72015249609856,"Tetela del Volcán, Morelos, Mexico",MEX
1167,no lat/lng entered / incorrect lat/lng - geocoded location,Texcoco Edo. De Mexico,Mexico,,,19.5144327,-98.8821254,"Texcoco de Mora, 56100, Mexico, Mexico",MEX
1168,no lat/lng entered / incorrect lat/lng - geocoded location,"Tlaltizapan, Morelos",Mexico,,,18.7045227,-99.14191731588632,"Tlaltizapán de Zapata, Morelos, Mexico",MEX
1169,no lat/lng entered / incorrect lat/lng - geocoded location,"Tlaxcoapan, Hidalgo",Mexico,,,20.097502650000003,-99.23306962708496,"Tlaxcoapan, Hidalgo, Mexico",MEX
1170,no lat/lng entered / incorrect lat/lng - geocoded location,"Zumpango, Estado De Mexico",Mexico,,,19.81293675,-99.08180953352705,"Zumpango, Mexico, Mexico",MEX
1171,no lat/lng entered / incorrect lat/lng - geocoded location,Lanet,Kenya,,,-0.2966963,36.1564327,"Nakuru Airport Lanet Barraks, 20100, Nakuru, Nakuru, Kenya",KEN
1172,no lat/lng entered / incorrect lat/lng - geocoded location,Mabanga,Kenya,,,0.5978944,34.6209158,"Mabanga, Eldoret Road, Eldoret Road, Kimaeti, Bungoma, Kenya",KEN
1173,no lat/lng entered / incorrect lat/lng - geocoded location,Njoro,Kenya,,,-3.3740499,37.840045,"Njoro, Taita Taveta, Kenya",KEN
1174,no lat/lng entered / incorrect lat/lng - geocoded location,Bani Snef,Egypt,,,31.023889,31.648333,"Bani Ubayd, Dakahlia Governorate, Egypt",EGY
1175,no lat/lng entered / incorrect lat/lng - geocoded location,Bani Suef,Egypt,,,29.3,31.15,"Bani Ghunaym, Beni Suef Governorate, Egypt",EGY
1176,no lat/lng entered / incorrect lat/lng - geocoded location,El Menia,Egypt,,,31.3827023,30.8516791133286,"Kafr el-Sheikh Governorate, Egypt",EGY
1177,no lat/lng entered / incorrect lat/lng - geocoded location,Baka Research,Malawi,,,-13.680208050000001,34.25890878313515,"Chitala Agricultural Research Station, Mphunga, Salima, Malawi",MWI
1178,no lat/lng entered / incorrect lat/lng - geocoded location,Zombwe,Malawi,,,-11.3140201,33.8527879,"Zombwe 2, Mzimba, Malawi",MWI
1179,no lat/lng entered / incorrect lat/lng - geocoded location,Mooi River,South Africa,,,-29.06039505,30.330517980091393,"Mooi River, KwaZulu-Natal, South Africa",ZAF
1180,no lat/lng entered / incorrect lat/lng - geocoded location,Lusaka,Zambia,,,-15.416697,28.281381,"Lusaka, Lusaka Province, Zambia",ZMB
1181,no lat/lng entered / incorrect lat/lng - geocoded location,Msrs,Zambia,,,-14.5186239,27.5599164,"Zambia, Zambia",ZMB
1182,no lat/lng entered / incorrect lat/lng - geocoded location,Musamfu Kasama,Zambia,,,-10.2088378,31.188255,"Kasama, Northern Province, Zambia",ZMB
1183,no lat/lng entered / incorrect lat/lng - geocoded location,Arex Harare,Zimbabwe,,,-17.831773,31.045686,"Harare, 0000, Harare Province, Zimbabwe",ZWE
1184,no lat/lng entered / incorrect lat/lng - geocoded location,Golden Valley Zambia,Zimbabwe,,,-18.2291438,29.7958704,"Golden Valley, Mashonaland West, Zimbabwe",ZWE
1185,no lat/lng entered / incorrect lat/lng - geocoded location,Mutare,Zimbabwe,,,-18.974656,32.670473,"Mutare, Manicaland, Zimbabwe",ZWE
1186,no lat/lng entered / incorrect lat/lng - geocoded location,Panmure,Zimbabwe,,,-18.4554963,29.7468414,"Zimbabwe, Zimbabwe",ZWE
1187,no lat/lng entered / incorrect lat/lng - geocoded location,Athi River,Kenya,,,-1.4269207,36.929805,"Athi River, 00519, Nairobi, Nairobi, Kenya",KEN
1188,no lat/lng entered / incorrect lat/lng - geocoded location,Kampi Ya Mawe,Kenya,,,-2.9166,40.1333,"Kampi ya Kerenzeni, Kilifi, Kenya",KEN
1189,no lat/lng entered / incorrect lat/lng - geocoded location,Shikusa,Kenya,,,0.3179733,34.8126303,"Shikusa Prison, Lubao, Kakamega, Kenya",KEN
1190,no lat/lng entered / incorrect lat/lng - geocoded location,Yatta,Kenya,,,-1.28413,36.8325567,"Yatta Road, 00200, Nairobi, Nairobi, Kenya",KEN
1191,no lat/lng entered / incorrect lat/lng - geocoded location,"Almoloya De Juarez, Estado De Mexico",Mexico,,,19.39712725,-99.82162587396992,"Almoloya de Juárez, Mexico, Mexico",MEX
1192,no lat/lng entered / incorrect lat/lng - geocoded location,"Arroyo, Estado De Mexico",Mexico,,,19.1893502,-100.0673778,"Arroyo Chiquito, 51200, Mexico, Mexico",MEX
1193,no lat/lng entered / incorrect lat/lng - geocoded location,"Atitalaquia, Hidalgo",Mexico,,,20.0597395,-99.21328819731298,"Atitalaquia, Hidalgo, Mexico",MEX
1194,no lat/lng entered / incorrect lat/lng - geocoded location,"Boximo, Toluca",Mexico,,,19.292545,-99.6569007,"Toluca, 50150, Mexico, Mexico",MEX
1195,no lat/lng entered / incorrect lat/lng - geocoded location,"Calixtlahuaca, Estado De Mexico",Mexico,,,19.3343316,-99.6889279,"Calixtlahuaca, 50290, Mexico, Mexico",MEX
1196,no lat/lng entered / incorrect lat/lng - geocoded location,"Epitacio Huerta, Michoacan",Mexico,,,20.14291355,-100.30214017658625,"Epitacio Huerta, Michoacán, Mexico",MEX
1197,no lat/lng entered / incorrect lat/lng - geocoded location,"La Trinidad, Texcoco",Mexico,,,19.488390449999997,-98.86436975667431,"Iglesia de la Santísima Trinidad, 83, Geranios, 56223, Geranios, San Nicolás Huexotla, Mexico, Mexico",MEX
1198,no lat/lng entered / incorrect lat/lng - geocoded location,Kti,Kenya,,,1.4419683,38.4313975,"Kenya, Kenya",KEN
1199,no lat/lng entered / incorrect lat/lng - geocoded location,Isinya,Kenya,,,-1.684538,36.846708,"Isinya, Kajiado County, Kenya",KEN
1200,no lat/lng entered / incorrect lat/lng - geocoded location,"Playita, Comayagua",Honduras,,,14.55509585,-87.67794635681561,"Comayagua, Honduras",HND
1201,no lat/lng entered / incorrect lat/lng - geocoded location,Ceniab. Managua,Nicaragua,,,12.1461244,-86.273717,"Managua, 10000 (CODIGO MAESTRO), Managua, Nicaragua",NIC
1202,no lat/lng entered / incorrect lat/lng - geocoded location,"San Gilberto, Leon",Nicaragua,,,12.2804233,-86.6505005,"Río San Gabriel, 22200, Leon, Nicaragua",NIC
1203,no lat/lng entered / incorrect lat/lng - geocoded location,Sennar,Sudan,,,13.54727615,33.63265493088987,"Sennar Dam, Sennar, Sennar State, Sudan",SDN
1204,no lat/lng entered / incorrect lat/lng - geocoded location,Lusaka West,Zambia,,,-15.5141009,28.2555507,"West Rotana Road, 31914, Lusaka Province, Zambia",ZMB
1205,no lat/lng entered / incorrect lat/lng - geocoded location,Zamseed Farm,Zambia,,,-16.0277442,28.1062417,"Mubuyu Farm Dam, Southern Province, Zambia",ZMB
1206,no lat/lng entered / incorrect lat/lng - geocoded location,Cimmyt Harare,Zimbabwe,,,-17.831773,31.045686,"Harare, 0000, Harare Province, Zimbabwe",ZWE
1207,no lat/lng entered / incorrect lat/lng - geocoded location,Sandburst Farm,Zimbabwe,,,-16.8289189,30.9952956,"Mutengezi Farm, Mashonaland Central, Zimbabwe",ZWE
1208,no lat/lng entered / incorrect lat/lng - geocoded location,Sandhurst Farm,Zimbabwe,,,-16.8289189,30.9952956,"Mutengezi Farm, Mashonaland Central, Zimbabwe",ZWE
