,COUNT,Country,DAYLENGTH,ELEVATION,ELEV_M,EVAP,ElevM,Flipped_Lat,Flipped_Lng,GRIDCODE,Geocoded_Adr,Geocoded_Lat,Geocoded_Lng,ISO2,ISO3,Irrig_p,LATITUDEdec,LONGITUDEdec,Latitude,LatitudeMin,Location,LocationData,LocationID,LocationIDOld,Longitude,LongitudeMin,MAX_TEMP,MEANTEMP,MEANTEMPRange,MIN_TEMP,MegaEnviron,PRE,Region,SITEID,START,Z_M_RAIN,geometry,grlatitud,grlongitud,latitudNS,longitudEW,minlatitud,minlongitud,oldid
141,0.0,COLOMBIA,,0.0,0.0,0.0,0.0,,,0.0,"Salida para Villavo en Yomasa, Avenida Boyacá, 110541, Avenida Boyacá, Usme, Bogota Capital District, Colombia",4.5066393,-74.1129318,,,0.0,0.0,0.0,0.0,,VILLAVO,0.0,206.0,,0.0,,0.0,0.0,,0.0,,0.0,South America,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1772.0
142,0.0,COLOMBIA,,0.0,0.0,0.0,0.0,,,0.0,"Yotoco, Valle del Cauca, Colombia",3.89766105,-76.387873049896,,,0.0,0.0,0.0,0.0,,YOTOCO-VALLE DEL CAUCA,0.0,207.0,,0.0,,0.0,0.0,,0.0,,0.0,South America,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2058.0
143,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"Costa Rica, Costa Rica",10.2735633,-84.0739102,,,0.0,0.0,0.0,0.0,,COSTA RICA,0.0,212.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1661.0
144,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"Río Águila, 11907, Pejibaye, Provincia San José, Costa Rica",9.1194544,-83.5303297,,,0.0,0.0,0.0,0.0,,"EL AGUILA, PEJIBAYE",0.0,213.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1909.0
145,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"Parque de Caño Negro, 21402, Caño Negro, Provincia Alajuela, Costa Rica",10.89066895,-84.78596013649482,,,0.0,0.0,0.0,0.0,,"EL PARQUE, LOS CHILES",0.0,214.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1910.0
146,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"El Progreso, 21504, Provincia Alajuela, Costa Rica",10.7306671,-84.915083,,,0.0,0.0,0.0,0.0,,"EL PROGRESO, PEJIBAYE",0.0,215.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1913.0
147,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"Parque Central de Las Juntas, 50701, Las Juntas, Provincia Guanacaste, Costa Rica",10.27969975,-84.95930039143778,,,0.0,0.0,0.0,0.0,,LAS CA╤AS,0.0,218.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1417.0
148,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"Cementerio de Pejibaye, 11907, Pejibaye, Provincia San José, Costa Rica",9.16834465,-83.5713993251368,,,0.0,0.0,0.0,0.0,,PEJIBAYE DE PEREZ ZELEDON,0.0,219.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1547.0
149,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"Cantón Upala, Provincia Alajuela, Costa Rica",10.8838931,-85.14527533051114,,,0.0,0.0,0.0,0.0,,UPALA,0.0,221.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2536.0
150,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"Barrio Pueblo Nuevo, Provincia Alajuela, Costa Rica",10.9710491,-85.1232129,,,0.0,0.0,0.0,0.0,,UPALA PUEBLO NUEVO,0.0,222.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2247.0
151,0.0,COSTA RICA,,0.0,0.0,0.0,0.0,,,0.0,"Pejibaye, 11907, Provincia San José, Costa Rica",9.1604954,-83.5693607,,,0.0,0.0,0.0,0.0,,"VERACRUZ, PEJIBAYE",0.0,223.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1911.0
152,0.0,ECUADOR,,0.0,0.0,0.0,0.0,,,0.0,"Ecuador, Ecuador",-1.3397668,-79.3666965,,,0.0,0.0,0.0,0.0,,ECUADOR,0.0,234.0,,0.0,,0.0,0.0,,0.0,,0.0,South America,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1643.0
153,0.0,ECUADOR,,0.0,0.0,0.0,0.0,,,0.0,"La Virginia, 120305, Los Ríos, Ecuador",-1.0465244,-79.4895278,,,0.0,0.0,0.0,0.0,,LA VIRGINIA QUEVEDO,0.0,236.0,,0.0,,0.0,0.0,,0.0,,0.0,South America,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1863.0
154,0.0,ECUADOR,,0.0,0.0,0.0,0.0,,,0.0,"Lodana, Manabí, Ecuador",-1.1786654,-80.384962,,,0.0,0.0,0.0,0.0,,LODANA,0.0,237.0,,0.0,,0.0,0.0,,0.0,,0.0,South America,0.0,0.0,,,0.0,0.0,,W,0.0,0.0,152.0
155,0.0,ECUADOR,,0.0,0.0,0.0,0.0,,,0.0,"Ecuador, Ecuador",-1.3397668,-79.3666965,,,0.0,0.0,0.0,0.0,,ORGANOS,0.0,239.0,,0.0,,0.0,0.0,,0.0,,0.0,South America,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2053.0
156,0.0,ECUADOR,,0.0,0.0,0.0,0.0,,,0.0,"Cantón Pindal, Loja, Ecuador",-4.10051445,-80.13880820830161,,,0.0,0.0,0.0,0.0,,PINDAL,0.0,241.0,,0.0,,0.0,0.0,,0.0,,0.0,South America,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2278.0
157,0.0,EGYPT,,0.0,0.0,0.0,0.0,,,0.0,"Giza, 12541, Giza Governorate, Egypt",30.0170059,31.2134513,,,0.0,0.0,0.0,0.0,,GIZA,0.0,245.0,,0.0,,0.0,0.0,,0.0,,0.0,North Africa and Near East,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1887.0
158,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"El Salvador, El Salvador",13.8000382,-88.9140683,,,0.0,0.0,0.0,0.0,,APASTEPEQUE,0.0,250.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,275.0
159,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Autopista a Aeropuerto Internacional El Salvador, Departamento de La Paz, El Salvador",13.5622223,-89.1150024,,,0.0,0.0,0.0,0.0,,"BARRIO NUEVO, LA PAZ",0.0,252.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1469.0
160,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"El Salvador, El Salvador",13.8000382,-88.9140683,,,0.0,0.0,0.0,0.0,,CHALCHAHUAPA,0.0,253.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,N,W,0.0,0.0,262.0
161,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"El Salvador, El Salvador",13.8000382,-88.9140683,,,0.0,0.0,0.0,0.0,,CUHISNUAT,0.0,254.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1470.0
162,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"El Salvador, El Salvador",13.8000382,-88.9140683,,,0.0,0.0,0.0,0.0,,EL COYALITO,0.0,255.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,276.0
163,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"El Salvador, El Salvador",13.8000382,-88.9140683,,,0.0,0.0,0.0,0.0,,JIQUILISCO,0.0,257.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1472.0
164,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Plaza Morazán, CP 1102, San Salvador, Departamento de San Salvador, El Salvador",13.6993111,-89.19031923357137,,,0.0,0.0,0.0,0.0,,"JOCORO, MORAZAN",0.0,258.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1473.0
165,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Isla El Platanar, Jucuarán, Departamento de Usulután, El Salvador",13.191240050000001,-88.36871601380577,,,0.0,0.0,0.0,0.0,,"JUCUAPA, USULUTAN",0.0,259.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1474.0
166,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"MCormick El Salvador, 1114, Antiguo Cuscatlán, Departamento de La Libertad, El Salvador",13.67551125,-89.24383353889507,,,0.0,0.0,0.0,0.0,,LA LIBERTAD,0.0,260.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,N,W,0.0,0.0,267.0
167,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Quebrada El Zapote, Departamento de La Libertad, El Salvador",13.8300527,-89.3809173,,,0.0,0.0,0.0,0.0,,LOMAS DE SANTIAGO,0.0,261.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1475.0
168,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Cantón El Salvador, Departamento de La Unión, El Salvador",13.2003965,-87.71245064931787,,,0.0,0.0,0.0,0.0,,"NACIMIENTO, LA UNION",0.0,263.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1477.0
169,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"El Salvador, El Salvador",13.8000382,-88.9140683,,,0.0,0.0,0.0,0.0,,NAHUILINGO,0.0,264.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1478.0
170,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Pasaje El Salvador, San Miguel, Departamento de San Miguel, El Salvador",13.4677996,-88.1926121,,,0.0,0.0,0.0,0.0,,"QUELEPA, SAN MIGUEL",0.0,266.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1479.0
171,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Cancha El Milagro, 00000, Residencial Monte Bello, Departamento de San Salvador, El Salvador",13.7338605,-89.22964259059421,,,0.0,0.0,0.0,0.0,,SAN MAURICIO,0.0,269.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,278.0
172,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Escuela El Cortez, San Pedro Puxtla, Departamento de Ahuachapán, El Salvador",13.7424589,-89.8140037,,,0.0,0.0,0.0,0.0,,"SAN PEDRO PUXTLA, AHUACHAPAN",0.0,270.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1481.0
173,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Calle Presbiterio Vicente Aguilar, CP 1102, San Salvador, Departamento de San Salvador, El Salvador",13.6977668,-89.18805,,,0.0,0.0,0.0,0.0,,SAN VICENTE,0.0,271.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,N,W,0.0,0.0,270.0
174,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Plataforma Global El Salvador, 39, 2a Avenida Sur, 2a Avenida Sur, Suchitoto, Departamento de Cuscatlán, El Salvador",13.934355199999999,-89.02801160200242,,,0.0,0.0,0.0,0.0,,"SUCHITOTO, CUSCATLAN",0.0,275.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1483.0
175,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"El Salvador, El Salvador",13.8000382,-88.9140683,,,0.0,0.0,0.0,0.0,,TENANCINGO,0.0,276.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1484.0
176,0.0,EL SALVADOR,,0.0,0.0,0.0,0.0,,,0.0,"Cantón El Salvador, Departamento de La Unión, El Salvador",13.2003965,-87.71245064931787,,,0.0,0.0,0.0,0.0,,"ULUAZAPA, LA UNION",0.0,277.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1485.0
177,0.0,ETHIOPIA,,0.0,0.0,0.0,0.0,,,0.0,"Haramaya University, Didimtu, Harari Region, Ethiopia",9.41467595,42.03515001516861,,,0.0,0.0,0.0,0.0,,HARAMAYA,0.0,289.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1532.0
178,0.0,ETHIOPIA,,0.0,0.0,0.0,0.0,,,0.0,"Ethiopia, Ethiopia",10.2116702,38.6521203,,,0.0,0.0,0.0,0.0,,,0.0,299.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,2581.0
179,0.0,ETHIOPIA,,0.0,0.0,0.0,0.0,,,0.0,"Ethiopia, Ethiopia",10.2116702,38.6521203,,,0.0,0.0,0.0,0.0,,WS,0.0,301.0,,0.0,,0.0,0.0,,0.0,,0.0,Eastern and Southern Africa,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1448.0
180,0.0,FIJI,,0.0,0.0,0.0,0.0,,,0.0,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",-16.7056525,-179.9082564,,,0.0,0.0,0.0,0.0,,DOBULENI RESEARCH STATION,0.0,303.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1748.0
181,0.0,FIJI,,0.0,0.0,0.0,0.0,,,0.0,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",-16.7056525,-179.9082564,,,0.0,0.0,0.0,0.0,,KORONNIA RESEARCH STATION,0.0,304.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1749.0
182,0.0,FIJI,,0.0,0.0,0.0,0.0,,,0.0,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",-16.7056525,-179.9082564,,,0.0,0.0,0.0,0.0,,LEGALEGA RESEARCH STATION,0.0,305.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1746.0
183,0.0,FIJI,,0.0,0.0,0.0,0.0,,,0.0,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",-16.7056525,-179.9082564,,,0.0,0.0,0.0,0.0,,SIGATOKA RESEARCH STATION,0.0,306.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1747.0
184,0.0,GEORGIA,,0.0,0.0,0.0,0.0,,,0.0,"Tserovani, 3300, Mtskheta-Mtianeti, Georgia",41.8776276,44.6806328,,,0.0,0.0,0.0,0.0,,TSEROVANI,0.0,307.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1808.0
185,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Casa Blanca, Retalhuleu, Guatemala",14.485095699999999,-91.65043931764578,,,0.0,0.0,0.0,0.0,,"CABALLO BLANCO, RETALHULEU",0.0,318.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1486.0
186,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"El Ovejero, Jutiapa, Guatemala",14.4393269,-89.8680008,,,0.0,0.0,0.0,0.0,,"EL OVEJERO, JUTIAPA",0.0,321.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1487.0
187,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Estanzuela, Zacapa, Guatemala",14.9788616,-89.60987405581477,,,0.0,0.0,0.0,0.0,,ESTANZUELA,0.0,322.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1852.0
188,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Guatemala, Guatemala",15.6356088,-89.8988087,,,0.0,0.0,0.0,,,GUATEMALA,0.0,324.0,,,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,N,W,0.0,0.0,298.0
189,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Río San Pedro (Guatemala-México), Petén, Guatemala",17.2708286,-90.8744237,,,0.0,0.0,0.0,0.0,,LA FLECHA,0.0,327.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1850.0
190,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Parque San José La Máquina, Suchitepéquez, Guatemala",14.30496535,-91.56539103867601,,,0.0,0.0,0.0,0.0,,LA MAQUINA,0.0,328.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1488.0
191,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Centro 2 La Máquina, Tulate, Retalhuleu, Guatemala",14.2371945,-91.6748598,,,0.0,0.0,0.0,0.0,,"LA MAQUINA, TULATE",0.0,331.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1492.0
192,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Monjas, Jalapa, Guatemala",14.51342945,-89.8990143228134,,,0.0,0.0,0.0,0.0,,LAS MONJAS,0.0,332.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1493.0
193,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Monjas, Jalapa, Guatemala",14.51342945,-89.8990143228134,,,0.0,0.0,0.0,0.0,,"MONJAS, JALAPA",0.0,334.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1833.0
194,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Nueva Concepción, Escuintla, Guatemala",14.126215349999999,-91.29472825431031,,,0.0,0.0,0.0,0.0,,NUEVA CONCEPCION,0.0,335.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1404.0
195,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"El Ovejero, Jutiapa, Guatemala",14.4393269,-89.8680008,,,0.0,0.0,0.0,0.0,,"OVEJERO, JUTIAPA",0.0,336.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1785.0
196,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Quesada, Jutiapa, Guatemala",14.2853523,-90.03049884223813,,,0.0,0.0,0.0,0.0,,"QUESADA, JUTIAPA",0.0,337.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1494.0
197,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Salamá, Baja Verapaz, Guatemala",15.0446519,-90.32065034806926,,,0.0,0.0,0.0,0.0,,SALAM B. V.,0.0,338.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,301.0
198,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"San José Pinula, Guatemala, Guatemala",14.55343475,-90.34585630827843,,,0.0,0.0,0.0,0.0,,SAN JOS╔ PINULA,0.0,339.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1496.0
199,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"San Pedro Pinula, Jalapa, Guatemala",14.7148894,-89.83911116760636,,,0.0,0.0,0.0,0.0,,"SAN PEDRO PINULA, JALAPA",0.0,340.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1786.0
200,0.0,GUATEMALA,,0.0,0.0,0.0,0.0,,,0.0,"Santo Domingo Suchitepéquez, Suchitepéquez, Guatemala",14.2812826,-91.49676486660707,,,0.0,0.0,0.0,0.0,,STO DOMINGO,0.0,341.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1546.0
201,0.0,GUATEMALA,12.3,0.0,0.0,650.0,250.0,,,0.0,"Zacapa, Zacapa, Guatemala",14.96919145,-89.44919255064195,,,0.0,0.0,0.0,0.0,,ZACAPA,0.0,344.0,,0.0,,32.0,27.2,,21.0,,950.0,Central America and Caribbean,0.0,6.0,,,0.0,0.0,,,0.0,0.0,302.0
202,0.0,HAITI,,0.0,0.0,0.0,0.0,,,0.0,"Haiti, Haiti",19.1399952,-72.3570972,,,0.0,0.0,0.0,0.0,,CHANTILLY,0.0,346.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1744.0
203,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Candelaria, Lempira, Honduras",14.0905089,-88.5607372,,,0.0,0.0,0.0,0.0,,"CANDELARIA, LEMPIRA",0.0,351.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1498.0
204,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Catacamas, Olancho, Honduras",14.8484732,-85.894113,,,0.0,0.0,0.0,0.0,,"CATACAMAS, OLANCHO",0.0,352.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1548.0
205,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"El Coyolito, Comayagua, Comayagua, Honduras",14.3188383,-87.5135833,,,0.0,0.0,0.0,0.0,,"COMAYAGUA, E.E. PLAYITAS",0.0,354.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1499.0
206,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Cerro El Pital, Nueva Ocotepeque, Ocotepeque, Honduras",14.3846736,-89.1293056,,,0.0,0.0,0.0,0.0,,"EL PITAL, ATLANTIDA",0.0,357.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1860.0
207,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Jutiquile, Olancho, Honduras",14.7432601,-86.0952627,,,0.0,0.0,0.0,0.0,,"JUTIQUILE, OLANCHO",0.0,359.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1500.0
208,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Escuela Normal Mixta Del Litoral Atlantico, Puerto Arturo, Atlántida, Honduras",15.771626399999999,-87.46722434647117,,,0.0,0.0,0.0,0.0,,LITORAL ATLANTICO,0.0,362.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1501.0
209,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Yorito, Yoro, Honduras",15.0654325,-87.2820675,,,0.0,0.0,0.0,0.0,,"LUQUIGUE YORITO, YORO",0.0,363.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1864.0
210,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Danli, El Paraíso, Honduras",14.0332817,-86.5686813,,,0.0,0.0,0.0,0.0,,"OBRAJE, DANLI",0.0,365.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1503.0
211,0.0,HONDURAS,,0.0,0.0,0.0,600.0,,,0.0,"Las Playitas, Choluteca, Honduras",13.641861,-87.3636421,,,0.0,0.0,0.0,0.0,,PLAYITA,0.0,368.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,N,W,0.0,0.0,324.0
212,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Desvio Potrerillos Airport, Juticalpa, Olancho, Honduras",14.5958328,-86.1500015,,,0.0,0.0,0.0,0.0,,"POTRERILLOS, OLANCHO",0.0,369.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1504.0
213,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Barrio El Paraiso, Aldea de San Juan, Atlántida, Honduras",15.7776096,-87.4810315,,,0.0,0.0,0.0,0.0,,"SAN LUCAS, EL PARAISO",0.0,371.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1505.0
214,0.0,HONDURAS,,0.0,0.0,0.0,0.0,,,0.0,"Carretera Hacia Catacamas, Santa Maria del Real, Olancho, Honduras",14.7511235,-86.0574774,,,0.0,0.0,0.0,0.0,,"SAN PEDRO DE CATACAMAS, OLANCHO",0.0,372.0,,0.0,,0.0,0.0,,0.0,,0.0,Central America and Caribbean,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1506.0
